0.6380240200	42
0.6379315136	7660
0.6378402182	259
0.6377205938	2063
0.6373310649	136
0.6371529255	418
0.6365624365	5340
0.6361880412	950
0.6360496857	26
0.6356864161	1241
0.6354897668	562
0.6350320572	2639
0.6350320572	6085
0.6345890979	145
0.6343960780	886
0.6342480909	8557
0.6340152368	6856
0.6339914810	154
0.6338336582	1793
0.6333685541	8453
0.6329612724	14
0.6329298490	1587
0.6327515402	924
0.6326115447	568
0.6325853930	246
0.6322536957	7745
0.6322021867	3387
0.6321432013	5882
0.6316022330	2138
0.6314740428	7477
0.6313168902	321
0.6309342764	3
0.6308318931	1344
0.6290634805	1041
0.6287221756	7548
0.6285952496	724
0.6285823655	292
0.6284174343	86
0.6282402647	275 277
0.6280827494	1035
0.6279715586	1827
0.6279715586	5435
0.6277373768	243
0.6277341752	1507
0.6277112681	3647
0.6276590164	4910
0.6276590164	299
0.6271988323	119
0.6269126752	1081
0.6269085324	1781
0.6268294685	1246
0.6267454752	43
0.6267251940	2366
0.6266406872	46
0.6262780031	722
0.6261089792	2160
0.6258040514	245
0.6256667130	1354
0.6256240012	507
0.6255892098	78
0.6251326781	6490
0.6251030131	1744
0.6247741294	2563
0.6246876508	23
0.6245440521	1575
0.6241514785	2223
0.6238614293	349
0.6236282625	622
0.6235385326	153
0.6233587520	1863
0.6231717415	55
0.6231190859	65
0.6230262305	322
0.6229573228	5203
0.6228722930	59
0.6228247439	3747
0.6228247439	1210
0.6228247439	714
0.6228247439	611
0.6228149846	1051
0.6227722132	5071
0.6223810363	1824
0.6220480251	2941
0.6217935968	866
0.6217498952	1310
0.6217445079	1493
0.6213610900	473
0.6211824406	1826
0.6207067021	1466
0.6206166113	421
0.6202739990	369
0.6202613954	270
0.6201260712	1842
0.6200122809	7478
0.6197798742	688
0.6197639466	787
0.6196959549	40
0.6196283304	221 47 119
0.6195310627	2951
0.6191914436	3111
0.6191778101	269
0.6190182020	1039
0.6189887413	52
0.6189630441	1389
0.6184425842	279
0.6182100372	1006
0.6179078427	1471
0.6179078427	72
0.6176646951	1638
0.6172782957	3708
0.6171096475	1407
0.6171096475	2913
0.6170009985	1709
0.6168647390	821
0.6168251744	2217
0.6167318954	1888
0.6166200985	416
0.6166200985	1911
0.6166200985	2410
0.6164830317	1283
0.6164830317	918
0.6164830317	155
0.6164383147	648
0.6164382945	2857
0.6161145367	1315
0.6160174795	1726
0.6159609141	2719
0.6159223905	7
0.6158832846	346
0.6158697735	2059
0.6158523304	1226
0.6158515455	402
0.6156734628	603
0.6152421700	2048
0.6152269257	1875
0.6151387386	937
0.6150561851	1084
0.6147688656	1653
0.6145383877	209
0.6145366145	2241
0.6144250293	168
0.6144004181	7620
0.6142500128	8214
0.6142500128	1307
0.6142500128	2496
0.6141590092	2692
0.6141291401	822
0.6140659234	255
0.6139703215	206
0.6139392672	2460
0.6138830599	1161
0.6138512495	3321
0.6135488610	7453
0.6135423894	5930
0.6135423894	1902
0.6135053290	1355
0.6134800640	1472
0.6133700146	118
0.6133629765	1537
0.6133601929	1366
0.6132466303	1314
0.6132394533	1256
0.6132361061	2398
0.6131173961	980
0.6130753363	466
0.6127453615	149
0.6127004911	340
0.6126711806	1953
0.6126421928	8232
0.6125944866	627
0.6124014769	330
0.6122856219	901
0.6122029975	2051
0.6119709625	2722
0.6117232125	793
0.6116067360	2681
0.6115128587	1421
0.6114441196	683
0.6113988260	631
0.6111771928	780
0.6111484664	3232
0.6107157882	1082
0.6106708388	184
0.6103417188	83
0.6103005349	868
0.6102569536	2140
0.6101115432	2355
0.6100415575	3810
0.6097038305	828
0.6096986110	869
0.6096608234	1505
0.6095636150	1780
0.6091906691	673
0.6090044864	461
0.6089258774	515
0.6089083205	1774
0.6086785940	221
0.6085548307	91
0.6083767396	312
0.6081354721	825
0.6080390962	3075
0.6074771539	193
0.6074587461	797
0.6071066861	216
0.6069035446	5630
0.6068859314	4323
0.6067545044	3224
0.6067158719	264
0.6067009557	1841
0.6066007259	697
0.6064014630	786
0.6063802948	2651
0.6061348839	431
0.6058786878	1411
0.6058381983	326
0.6054871611	1798
0.6053022963	7602
0.6052781086	2400
0.6050415460	1257
0.6045675499	490
0.6044832485	1361
0.6043048227	238
0.6039971562	1327
0.6039813513	354
0.6038669752	1475
0.6037776986	2150
0.6036759750	2303
0.6035683089	106
0.6035465625	199
0.6033447753	3712
0.6032535898	214
0.6030759650	2597
0.6028921738	1232
0.6027317890	236
0.6027143700	81
0.6023977485	2818
0.6023977485	1129
0.6023876364	205
0.6022740848	2286
0.6022486222	37
0.6022204358	174
0.6021721377	1977
0.6020869009	389
0.6020049296	910
0.6019974178	71
0.6019659210	1202
0.6016822225	105
0.6016494681	1342
0.6015903817	87
0.6015595181	133
0.6014513660	298
0.6009941099	213
0.6009281964	811
0.6008149648	731
0.6008024867	2869
0.6007780038	231
0.6005113542	158
0.5999753228	2726
0.5998685075	2291
0.5996541811	127
0.5996199086	6018
0.5995010627	1931
0.5994364449	3154
0.5994320636	588
0.5993433478	1004
0.5993050184	5972
0.5992661079	468
0.5990751617	104
0.5989736406	17
0.5988783730	1393
0.5985828277	7619
0.5984200567	1330
0.5984200567	1110
0.5984200567	1195
0.5984063907	275
0.5983128016	286
0.5979873126	764
0.5978995451	386
0.5975082322	1825
0.5974888060	701
0.5974635641	407
0.5974441372	2714
0.5972074057	1524
0.5969230139	702
0.5969004646	297
0.5967883390	235
0.5967812590	1409
0.5962130257	1650
0.5961382930	7649
0.5960988935	143
0.5960963158	2176
0.5960904835	594
0.5957910084	2893
0.5956159221	1052
0.5953916690	219
0.5952098836	1014
0.5951871655	5971
0.5951871655	2280
0.5951871655	2884
0.5946410372	1562
0.5943930240	3194
0.5941841646	501
0.5941717373	228
0.5939655593	825 345 7548
0.5936616181	1011
0.5936201616	1274
0.5933337546	223
0.5933337546	96
0.5931318848	4907
0.5929493662	1856
0.5927795809	1463
0.5923315562	363
0.5921590741	512
0.5919929941	100
0.5918739396	12
0.5917917559	1854
0.5916042645	5745
0.5914434909	9
0.5912883180	1971
0.5912257211	959
0.5911508237	2658
0.5903765696	379
0.5900443826	3046
0.5898481384	482
0.5897373712	107
0.5894257269	287
0.5893259398	31
0.5891633554	2060
0.5891225672	2113
0.5890082027	3656
0.5888378829	1245
0.5887063296	941
0.5885598411	4007
0.5884977437	1000
0.5883224674	430
0.5879712364	952
0.5874492526	1036
0.5870454363	1511
0.5869339842	1394
0.5868489631	3182
0.5868231344	982
0.5866116253	2426
0.5864675415	331
0.5862994578	4319
0.5862561364	853
0.5862172399	1231
0.5854824513	173
0.5850740478	7540
0.5850587110	1410
0.5850587110	200
0.5848691454	3178
0.5847186756	917
0.5841606938	6 1825 1638
0.5838574662	1829
0.5834694249	859
0.5833701948	1757
0.5831504025	358
0.5830250820	93
0.5814567449	249
0.5812840356	1128
0.5811165363	432
0.5805167190	1385
0.5804446807	1145
0.5801613054	1865
0.5799258035	140
0.5799148250	815
0.5797626988	3044
0.5796135529	846
0.5792615772	129
0.5784043961	785
0.5779394718	207 45
0.5778501075	2358
0.5777739531	5284
0.5776356741	961
0.5776247080	230
0.5775643390	1766
0.5773898563	801
0.5768465420	2015
0.5768465420	803
0.5766456933	1
0.5750190923	1945
0.5749739378	242
0.5749705270	1523
0.5749649137	877
0.5745940806	2710
0.5742240287	167
0.5742125141	1271
0.5740736439	460
0.5740430685	3659
0.5739727561	225
0.5731198423	22
0.5726618098	2311
0.5726604735	919
0.5725704911	4111
0.5722391766	3051
0.5719921850	2341
0.5719185865	2082
0.5714626082	762
0.5708625953	7870
0.5707941556	1461
0.5707923461	3089
0.5706677393	995
0.5704786882	1390
0.5699944264	2438
0.5697992864	4301
0.5696859984	825 345 8232
0.5692154042	277
0.5690918658	461 345 1977
0.5683903860	912
0.5682026357	344
0.5681606379	939
0.5681606379	1790
0.5681551234	994
0.5680166662	4192
0.5679799004	1255
0.5677800418	1991
0.5675300418	2464
0.5672358113	4406
0.5671001881	875
0.5670133664	1424
0.5662094891	1349
0.5660954750	373
0.5654808584	198
0.5653691613	75
0.5653117747	1190
0.5651441656	740
0.5649567441	1198
0.5646302640	760 1342
0.5646212169	7489
0.5644406274	1063
0.5644063769	1268
0.5641329089	2186
0.5636985575	415
0.5635791316	404
0.5629763960	905
0.5627904745	2226
0.5624553539	832
0.5622400895	733
0.5611400072	169
0.5610405831	35 3 46 14
0.5608526365	323
0.5595456385	811 279
0.5594063822	6424
0.5589093611	142
0.5580070457	2367
0.5578459401	874
0.5575701983	189
0.5574811002	6424 47 568
0.5562415617	3738
0.5554010024	301
0.5546197758	6490 1421 345
0.5540067090	4365
0.5536362377	3979
0.5536362377	1382
0.5528367587	798
0.5528341385	222
0.5526437373	2807
0.5519032954	1136
0.5500188100	1591
0.5499031563	1448
0.5491670046	4038
0.5490394559	2687
0.5476018417	285
0.5471431996	1490
0.5451716119	383
0.5447985391	632
0.5437708615	629
0.5397510399	115
0.5365803606	1248
0.5347250394	826
0.5302256973	3597
0.5295095458	476
0.5277016364	651
0.5274012991	24
0.5268003560	7573
0.5266011241	474
0.5260820018	772
0.5260497840	1365
0.5245182402	1256 10 6 402
0.5242640530	841
0.5238680390	9313
0.5233213532	440
0.5228513633	494
0.5222256973	2662
0.5215024987	1216
0.5209476170	175
0.5179685928	2194
0.5167881138	8815
0.5164602489	1617
0.5151554542	1607
0.5150122428	3288
0.5145398790	635
0.5139421748	760
0.5135585667	2075
0.5127397461	353
0.5121937956	45
0.5111767825	1028
0.5095697994	7126
0.5086655156	495
0.5078974785	150
0.5076194194	329
0.5076029591	596
0.5068386893	435
0.5057304524	2222
0.5034048179	1009
0.5030122447	7911
0.5023070751	190
0.5015762559	8925
0.5015762559	479
0.5014269945	7689
0.5014269945	7655
0.5004753884	187
0.4998338925	194
0.4995707573	177
0.4995085480	1179
0.4987687083	35
0.4979212476	8056
0.4976303775	2
0.4974699787	391
0.4974518139	8554
0.4973575475	345
0.4970117664	296
0.4966878593	4998
0.4966878593	5886
0.4961488708	4160
0.4961310233	7677
0.4961310233	3327
0.4957520422	263
0.4954852369	1150
0.4954778244	224
0.4953474051	4977
0.4953406236	2828
0.4951576677	119 47 199
0.4949032758	2317
0.4943581901	8130
0.4943581901	499
0.4943581901	7611
0.4937008084	7484
0.4937008084	2580
0.4937008084	2397
0.4937008084	280
0.4935070166	1644
0.4932019012	177 596
0.4924217388	725
0.4922204544	7617
0.4922204544	8623
0.4922204544	8601
0.4922204544	3985
0.4922203795	2413
0.4915674991	1170
0.4915674991	2647
0.4915674991	2348
0.4913397737	7793
0.4913397737	3766
0.4905512068	1153
0.4905038117	4034
0.4905038117	7508
0.4902118010	327
0.4896519958	5900
0.4895614251	412
0.4893794283	508
0.4890978124	1328
0.4890753729	2062
0.4890151825	1192
0.4889829880	8186
0.4889829880	448
0.4889198743	1611
0.4884489301	889
0.4883643739	2937
0.4883643739	864
0.4883643739	8294
0.4883643739	624
0.4883442086	8030
0.4883442086	2606
0.4883442086	1852
0.4883442086	8310
0.4883442086	7733
0.4880754831	1844
0.4880251227	131
0.4879353532	4226
0.4877930952	850
0.4876317042	560
0.4875838371	1249
0.4871045910	454
0.4871045910	7957
0.4871045910	2050
0.4871045910	1101
0.4871045910	7564
0.4871045910	992
0.4871045910	7598
0.4871045910	2392
0.4871045910	1351
0.4871045910	367
0.4868577281	63
0.4867674376	15
0.4865352806	661
0.4865352806	7804
0.4865352806	5832
0.4865352806	4245
0.4865352806	2360
0.4863879048	7845
0.4863879048	4233
0.4856690485	5246
0.4855409036	6016
0.4855409036	2442
0.4855409036	1637
0.4855409036	544
0.4851882265	290
0.4851882265	7874
0.4851882265	7066
0.4850678446	626
0.4850327636	561
0.4850327636	5255
0.4849850289	5781
0.4845098492	5326
0.4845098492	1729
0.4845098492	837
0.4845098492	437
0.4844614279	224 349
0.4844248260	4992
0.4843666359	2777
0.4843666359	5922
0.4843131510	8264
0.4843131510	1443
0.4843131510	623
0.4843131510	8527
0.4843131510	7648
0.4843131510	2425
0.4840883646	1645
0.4840883646	7955
0.4840883646	3008
0.4839642121	744
0.4839642121	2531
0.4839642121	2406
0.4839642121	1436
0.4839642121	3661
0.4839642121	2873
0.4839202758	2624
0.4839202758	810
0.4839202758	7831
0.4839202758	7523
0.4834706425	378
0.4831588519	3283
0.4831588519	1220
0.4831588519	276
0.4831588519	4223
0.4831588519	3464
0.4831588519	2500
0.4831588519	2363
0.4831588519	1541
0.4831588519	3978
0.4829091983	7615
0.4829091983	802
0.4829091983	5479
0.4829091983	1228
0.4829091983	711
0.4828183276	1825 1638
0.4826990400	6396
0.4826990400	5754
0.4826990400	5159
0.4826990400	8391
0.4826990400	7438
0.4826971317	74
0.4824645585	2966
0.4824645585	1263
0.4824645585	784
0.4820303406	2211
0.4810994086	7851
0.4810994086	1348
0.4809307963	32
0.4804243509	5842
0.4797969310	900
0.4797969310	3105
0.4797969310	2356
0.4797969310	873
0.4797969310	8291
0.4797969310	1078
0.4797969310	398
0.4796213067	4978
0.4794543915	3925
0.4794543915	202
0.4794543915	7776
0.4794543915	4896
0.4794543915	2859
0.4794543915	1358
0.4792048521	5659
0.4791709921	8111
0.4791709921	489
0.4791709921	7787
0.4791709921	6267
0.4791709921	5744
0.4791709921	1396
0.4791709921	1070
0.4788758569	5333
0.4784266081	4316
0.4784266081	2196
0.4784266081	8118
0.4784266081	2616
0.4784266081	1886
0.4784266081	1413
0.4784266081	8498
0.4784266081	3891
0.4783509731	392
0.4780673511	267
0.4779778943	1672
0.4778963109	663
0.4776210161	7736
0.4776210161	1773
0.4776210161	8018
0.4776210161	7821
0.4776210161	7765
0.4776210161	2671
0.4776210161	570
0.4776210161	7528
0.4773487384	621
0.4773487384	7710
0.4773487384	1851
0.4773487384	1388
0.4773487384	5609
0.4770122482	8351
0.4768797549	34
0.4767723002	600
0.4763847928	0
0.4761747614	11
0.4760991391	3 46 14 74
0.4760651478	2627
0.4760651478	1402
0.4760651478	717
0.4760651478	552
0.4760651478	4579
0.4760651478	2574
0.4760651478	2446
0.4760651478	2415
0.4760651478	2218
0.4760651478	1146
0.4760651478	8531
0.4760651478	2502
0.4760651478	1038
0.4760651478	237
0.4754146040	1016
0.4744303704	201
0.4744216580	496
0.4741492598	2567
0.4741492598	2470
0.4741492598	2268
0.4741492598	849
0.4741492598	576
0.4741492598	8175
0.4741492598	3017
0.4741492598	2764
0.4741492598	1755
0.4741492598	165
0.4740329395	5549
0.4740329395	1949
0.4740329395	1743
0.4740329395	513
0.4740329395	642
0.4738932489	212
0.4737554498	8533
0.4736819176	8069
0.4736819176	7144
0.4736819176	5240
0.4736819176	89
0.4736819176	5764
0.4736819176	5413
0.4736819176	4883
0.4736819176	3941
0.4736819176	2863
0.4736819176	2401
0.4736819176	2003
0.4736819176	1737
0.4736819176	1174
0.4736819176	343
0.4736819176	2621
0.4736537768	2679
0.4736537768	4240
0.4736537768	3208
0.4736537768	1866
0.4736537768	8364
0.4736537768	7609
0.4736537768	7473
0.4736537768	7009
0.4736537768	3652
0.4736537768	1877
0.4736537768	679
0.4736537768	610
0.4736537768	2353
0.4734848479	2526
0.4733704195	7697
0.4733704195	3001
0.4733704195	1834
0.4728579292	61
0.4725598831	6588
0.4725598831	1764
0.4725598831	4310
0.4725598831	2316
0.4725598831	2179
0.4725598831	302
0.4725598831	6604
0.4725598831	5088
0.4725598831	2907
0.4725598831	2666
0.4725598831	2347
0.4725598831	1995
0.4725598831	1467
0.4725598831	640
0.4725221977	450
0.4722819100	7533
0.4722819100	3172
0.4722819100	2467
0.4722819100	2246
0.4722819100	1047
0.4722819100	755
0.4722819100	7454
0.4722819100	1930
0.4722819100	1655
0.4722819100	794
0.4722819100	605
0.4721237057	2648
0.4720104152	234
0.4719811758	6239
0.4719811758	8199
0.4719811758	7581
0.4719811758	7449
0.4719811758	4385
0.4719811758	2860
0.4719811758	2033
0.4719811758	1130
0.4719811758	7819
0.4719811758	7755
0.4719811758	7520
0.4719811758	5578
0.4719811758	5466
0.4719811758	3160
0.4719811758	3033
0.4719811758	2797
0.4719811758	2691
0.4719811758	2334
0.4719811758	2313
0.4719811758	1289
0.4719811758	1238
0.4719811758	936
0.4719811758	7597
0.4719811758	604
0.4719030637	7987
0.4718813449	5144
0.4718813449	4346
0.4718813449	3391
0.4718813449	2891
0.4718813449	1588
0.4718813449	1438
0.4718813449	510
0.4718813449	268
0.4718813449	4352
0.4718813449	3907
0.4718813449	3830
0.4718813449	2292
0.4718813449	1677
0.4718813449	894
0.4718813449	422
0.4718813449	384
0.4718813449	162
0.4718813449	3639
0.4718813449	1956
0.4718813449	359
0.4717901530	351
0.4716586666	618
0.4713782559	2847
0.4709453919	5448
0.4709453919	4247
0.4709453919	1961
0.4709453919	1720
0.4709453919	1203
0.4709453919	8253
0.4709453919	7822
0.4709453919	7676
0.4709453919	6030
0.4709453919	3233
0.4709453919	2895
0.4709453919	2670
0.4709453919	2533
0.4709453919	2395
0.4709453919	827
0.4709453919	709
0.4709453919	509
0.4709453919	7622
0.4709453919	3504
0.4709453919	3313
0.4709453919	1160
0.4703829820	1292
0.4702115221	7616
0.4702115221	6362
0.4702115221	3983
0.4702115221	1182
0.4694430473	3267
0.4693465844	3302
0.4693465844	3062
0.4693465844	2864
0.4693465844	2836
0.4693465844	2641
0.4693465844	1703
0.4693465844	1137
0.4693465844	303
0.4693465844	203
0.4693465844	7475
0.4693465844	4471
0.4693465844	4377
0.4693465844	4037
0.4693465844	2721
0.4693465844	2713
0.4693465844	1784
0.4693465844	1697
0.4693465844	824
0.4693465844	716
0.4693465844	713
0.4693465844	639
0.4693465844	4142
0.4693465844	3481
0.4693465844	2503
0.4693465844	2220
0.4693465844	1679
0.4693465844	1090
0.4693465844	666
0.4693465844	592
0.4693465844	723
0.4690441572	1561
0.4690441572	366
0.4687830430	2077
0.4684196369	3797
0.4684196369	7057
0.4684196369	634
0.4684196369	619
0.4684196369	1832
0.4684196369	1813
0.4684196369	492
0.4684196369	4005
0.4684196369	1240
0.4674737268	5646
0.4674737268	715
0.4670396826	1779
0.4670396826	947
0.4670396826	7519
0.4670396826	1555
0.4669056879	307
0.4668290472	355
0.4667103403	5590
0.4665088355	883
0.4663925110	3238
0.4658145815	2924
0.4658145815	1181
0.4658145815	5211
0.4658145815	5013
0.4658145815	2418
0.4658145815	1615
0.4658145815	1417
0.4658145815	645
0.4656104120	564
0.4655088355	79
0.4652443560	646
0.4650966628	2759
0.4650966628	7704
0.4650966628	2814
0.4650966628	2652
0.4650966628	1797
0.4650966628	1168
0.4650966628	601
0.4650966628	7872
0.4650966628	2122
0.4650966628	1149
0.4650966628	814
0.4650966628	563
0.4650966628	414
0.4641082563	151
0.4638558618	3243
0.4636109892	409
0.4633290472	578
0.4632811307	7810
0.4632811307	7580
0.4632811307	1325
0.4632811307	750
0.4632811307	523
0.4620218504	7730
0.4620218504	2808
0.4620218504	1688
0.4615027587	356
0.4613352421	1895
0.4611387316	580
0.4605903004	3375
0.4600936948	1159
0.4600936948	2997
0.4600936948	2333
0.4600936948	1234
0.4600936948	1172
0.4600936948	471
0.4600936948	377
0.4600298344	8158
0.4600298344	1741
0.4600298344	1585
0.4600298344	1476
0.4600298344	7423
0.4600298344	7055
0.4600298344	2728
0.4600298344	2276
0.4600298344	1787
0.4600298344	1337
0.4600298344	813
0.4600298344	761
0.4600298344	2694
0.4589906221	123
0.4584500919	1634
0.4584442243	85
0.4573136626	69
0.4567632985	7688
0.4567632985	2451
0.4567632985	7777
0.4567632985	3835
0.4567632985	2618
0.4567632985	7772
0.4567632985	1836
0.4567632985	480
0.4567632985	396
0.4567232574	38
0.4560632535	804
0.4560551886	8034
0.4560551886	1455
0.4560551886	179
0.4546003958	657
0.4545514175	345 69 828
0.4544428681	4086
0.4544428681	2504
0.4544428681	1815
0.4544428681	2938
0.4534466035	1378
0.4530398521	7542
0.4527626851	520
0.4517440643	7647
0.4517440643	3657
0.4512503219	147
0.4509792233	996
0.4508880236	261
0.4500825637	50
0.4500825637	2436
0.4500825637	1261
0.4500825637	720
0.4500825637	4194
0.4500825637	4133
0.4500825637	2545
0.4500825637	455
0.4500373564	2206
0.4500373564	1305
0.4496007481	3164
0.4495097342	114
0.4492621333	443
0.4492621333	6582
0.4492621333	5047
0.4492621333	1452
0.4492621333	756
0.4489062145	3447
0.4481605173	1395
0.4481605173	1077
0.4481605173	1157
0.4481605173	156
0.4475161853	1412
0.4470248679	3347
0.4470248679	1855
0.4469796607	406
0.4465433377	568 296
0.4464600316	329 1781 1202
0.4463400869	2388
0.4463400869	795
0.4463400869	4087
0.4463400869	1326
0.4463400869	2187
0.4463400869	1802
0.4463400869	643
0.4455661853	1640
0.4455661853	1115
0.4455661853	767
0.4451823124	329 1781 762
0.4442790005	1073
0.4442790005	101
0.4432642677	921
0.4432123338	1776
0.4432123338	30
0.4432123338	612
0.4431028216	1569
0.4431028216	2189
0.4431028216	2012
0.4431028216	728
0.4431028216	1982
0.4423290005	498
0.4423290005	3900
0.4417182642	631 74
0.4414879456	4146
0.4414879456	1980
0.4412601079	586
0.4410369545	1957
0.4403247676	1331
0.4403247676	1622
0.4395141605	2544
0.4393358999	2336
0.4392972150	928
0.4388207484	2508
0.4386356536	2610
0.4381815748	2928
0.4379841393	4947
0.4379649663	2091
0.4379005099	12 7126
0.4378927075	186
0.4377699189	1733
0.4377654987	1604
0.4377315748	2357
0.4377315748	7091
0.4375933635	4989
0.4375933635	1267
0.4374038749	4949
0.4373338877	613
0.4373338877	7748
0.4370458881	48
0.4370384805	1469
0.4368007096	425
0.4368007096	4349
0.4368007096	1659
0.4368007096	1347
0.4368007096	265
0.4366455742	938
0.4365829249	1266
0.4364557161	527
0.4364505543	67
0.4364505543	649
0.4362724938	44
0.4358521569	1282
0.4358424052	1512
0.4355141605	1661
0.4351810201	3969
0.4351219667	1224
0.4349021569	7754
0.4349021569	139
0.4348477499	6427
0.4347854902	1164
0.4347362885	2992
0.4347245919	289
0.4346358129	7985
0.4345970120	426
0.4343170606	360
0.4341230178	51
0.4340030757	8538
0.4339261096	2263
0.4338813254	1498
0.4338667035	3751
0.4338515520	7482
0.4338515520	7725
0.4338515520	2192
0.4336439610	1600
0.4336136853	2205
0.4335634443	1138
0.4335634443	247
0.4335634443	130
0.4335634443	1324
0.4335515481	424
0.4335515481	2430
0.4335515481	3706
0.4335012845	7709
0.4333574292	2599
0.4333523805	278
0.4333141605	180
0.4332726162	530
0.4332251717	226
0.4329669739	1185
0.4329669739	334
0.4328816080	251
0.4326944256	538
0.4326219056	491
0.4323931663	6282
0.4323435904	3394
0.4323214963	1962
0.4322769766	555
0.4321067490	704
0.4317869025	21
0.4317444256	5747
0.4317444256	4091
0.4315031806	7551
0.4312589738	2614
0.4312589738	4203
0.4312448451	2042
0.4312178148	775
0.4311358842	328
0.4309669739	211
0.4309244651	5825
0.4309177854	486
0.4307658829	2403
0.4306344815	2853
0.4305718340	3684
0.4305718340	1368
0.4304829336	191
0.4304286843	134
0.4302987123	126
0.4301421975	2548
0.4301068708	1921
0.4300865162	737
0.4300692175	1664
0.4299446572	6837
0.4299295057	1447
0.4299295057	250
0.4299295057	90
0.4298322231	2423
0.4297475705	2761
0.4296402042	7582
0.4296243778	2578
0.4293969680	1814
0.4293946376	1419
0.4293589871	7599
0.4292344815	2745
0.4290755309	531
0.4290600302	1808
0.4288485070	60
0.4287502476	2349
0.4284641320	753
0.4283896747	1151
0.4280377524	405
0.4279972287	2487
0.4279939759	1239
0.4274601109	1739
0.4269916487	7600
0.4269627524	2702
0.4269305620	516
0.4269305620	227
0.4266326940	2352
0.4266221905	399
0.4266068708	2236
0.4266068708	582
0.4266051579	2330
0.4266051579	1805
0.4266051579	721
0.4266051579	4068
0.4266051579	736
0.4266051579	700
0.4263709125	1080
0.4262882553	1042
0.4260927052	606
0.4259295213	478
0.4256997116	69 2211 1638
0.4255855434	7658
0.4255137696	283
